0.0,3,1,0
0.0,3,1,1
0.0,3,1,2
0.0,3,1,3
0.0,3,1,4
0.0,3,1,5
0.0,3,1,6
0.0,3,1,7
0.0,3,1,8
0.0,3,1,9
0.0,3,1,10
0.0,3,1,11
0.0,3,1,12
0.0,3,1,13
0.0,3,1,14
0.0,3,1,15
0.0,3,1,16
0.0,3,1,17
0.0,3,1,18
0.0,3,1,19
0.0,3,1,20
0.0,3,1,21
0.0,3,1,22
0.0,3,1,23
0.0,3,2,0
0.0,3,2,1
0.0,3,2,2
0.0,3,2,3
0.0,3,2,4
0.0,3,2,5
0.0,3,2,6
0.0,3,2,7
0.0,3,2,8
0.0,3,2,9
0.0,3,2,10
0.0,3,2,11
0.0,3,2,12
0.0,3,2,13
0.0,3,2,14
0.0,3,2,15
0.0,3,2,16
0.0,3,2,17
0.0,3,2,18
0.0,3,2,19
0.0,3,2,20
0.0,3,2,21
0.0,3,2,22
0.0,3,2,23
0.0,3,3,0
0.0,3,3,1
0.0,3,3,2
0.0,3,3,3
0.0,3,3,4
0.0,3,3,5
0.0,3,3,6
0.0,3,3,7
0.0,3,3,8
0.0,3,3,9
0.0,3,3,10
0.0,3,3,11
0.0,3,3,12
0.0,3,3,13
0.0,3,3,14
0.0,3,3,15
0.0,3,3,16
0.0,3,3,17
0.0,3,3,18
0.0,3,3,19
0.0,3,3,20
0.0,3,3,21
0.0,3,3,22
0.0,3,3,23
0.0,3,4,0
0.0,3,4,1
0.0,3,4,2
0.0,3,4,3
0.0,3,4,4
0.0,3,4,5
0.0,3,4,6
0.0,3,4,7
0.0,3,4,8
0.0,3,4,9
0.0,3,4,10
0.0,3,4,11
0.0,3,4,12
0.0,3,4,13
0.0,3,4,14
0.0,3,4,15
0.0,3,4,16
0.0,3,4,17
0.0,3,4,18
0.0,3,4,19
0.0,3,4,20
0.0,3,4,21
0.0,3,4,22
0.0,3,4,23
0.0,3,5,0
0.0,3,5,1
0.0,3,5,2
0.0,3,5,3
0.0,3,5,4
0.0,3,5,5
0.0,3,5,6
0.0,3,5,7
0.0,3,5,8
0.0,3,5,9
0.0,3,5,10
0.0,3,5,11
0.0,3,5,12
0.0,3,5,13
0.0,3,5,14
0.0,3,5,15
0.0,3,5,16
0.0,3,5,17
0.0,3,5,18
0.0,3,5,19
0.0,3,5,20
0.0,3,5,21
0.0,3,5,22
0.0,3,5,23
0.0,3,6,0
0.0,3,6,1
0.0,3,6,2
0.0,3,6,3
0.0,3,6,4
0.0,3,6,5
0.0,3,6,6
0.0,3,6,7
0.0,3,6,8
0.0,3,6,9
0.0,3,6,10
0.0,3,6,11
0.0,3,6,12
0.0,3,6,13
0.0,3,6,14
0.0,3,6,15
0.0,3,6,16
0.0,3,6,17
0.0,3,6,18
0.0,3,6,19
0.0,3,6,20
0.0,3,6,21
0.0,3,6,22
0.0,3,6,23
0.0,3,7,0
0.0,3,7,1
0.0,3,7,2
0.0,3,7,3
0.0,3,7,4
0.0,3,7,5
0.0,3,7,6
0.0,3,7,7
0.0,3,7,8
0.0,3,7,9
0.0,3,7,10
0.0,3,7,11
0.0,3,7,12
0.0,3,7,13
0.0,3,7,14
0.0,3,7,15
0.0,3,7,16
0.0,3,7,17
0.0,3,7,18
0.0,3,7,19
0.0,3,7,20
0.0,3,7,21
0.0,3,7,22
0.0,3,7,23
0.0,3,8,0
0.0,3,8,1
0.0,3,8,2
0.0,3,8,3
0.0,3,8,4
0.0,3,8,5
0.0,3,8,6
0.0,3,8,7
0.0,3,8,8
0.0,3,8,9
0.0,3,8,10
0.0,3,8,11
0.0,3,8,12
0.0,3,8,13
0.0,3,8,14
0.0,3,8,15
0.0,3,8,16
0.0,3,8,17
0.0,3,8,18
0.0,3,8,19
0.0,3,8,20
0.0,3,8,21
0.0,3,8,22
0.0,3,8,23
0.0,3,9,0
0.0,3,9,1
0.0,3,9,2
0.0,3,9,3
0.0,3,9,4
0.0,3,9,5
0.0,3,9,6
0.0,3,9,7
0.0,3,9,8
0.0,3,9,9
0.0,3,9,10
0.0,3,9,11
0.0,3,9,12
0.0,3,9,13
0.0,3,9,14
0.0,3,9,15
0.0,3,9,16
0.0,3,9,17
0.0,3,9,18
0.0,3,9,19
0.0,3,9,20
0.0,3,9,21
0.0,3,9,22
0.0,3,9,23
0.0,3,10,0
0.0,3,10,1
0.0,3,10,2
0.0,3,10,3
0.0,3,10,4
0.0,3,10,5
0.0,3,10,6
0.0,3,10,7
0.0,3,10,8
0.0,3,10,9
0.0,3,10,10
0.0,3,10,11
0.0,3,10,12
0.0,3,10,13
0.0,3,10,14
0.0,3,10,15
0.0,3,10,16
0.0,3,10,17
0.0,3,10,18
0.0,3,10,19
0.0,3,10,20
0.0,3,10,21
0.0,3,10,22
0.0,3,10,23
0.0,3,11,0
0.0,3,11,1
0.0,3,11,2
0.0,3,11,3
0.0,3,11,4
0.0,3,11,5
0.0,3,11,6
0.0,3,11,7
0.0,3,11,8
0.0,3,11,9
0.0,3,11,10
0.0,3,11,11
0.0,3,11,12
0.0,3,11,13
0.0,3,11,14
1.2,3,11,15
1.5999999999999999,3,11,16
0.0,3,11,17
0.0,3,11,18
0.0,3,11,19
0.0,3,11,20
0.0,3,11,21
0.0,3,11,22
0.0,3,11,23
0.0,3,12,0
0.0,3,12,1
0.0,3,12,2
0.0,3,12,3
0.0,3,12,4
0.0,3,12,5
0.0,3,12,6
0.0,3,12,7
0.0,3,12,8
0.0,3,12,9
0.0,3,12,10
0.0,3,12,11
0.0,3,12,12
0.0,3,12,13
0.0,3,12,14
-99,3,12,15
-99,3,12,16
-99,3,12,17
-99,3,12,18
0.0,3,12,19
0.0,3,12,20
0.0,3,12,21
0.0,3,12,22
0.0,3,12,23
0.0,3,13,0
0.0,3,13,1
0.0,3,13,2
0.0,3,13,3
0.0,3,13,4
0.0,3,13,5
0.0,3,13,6
0.0,3,13,7
0.0,3,13,8
0.0,3,13,9
0.0,3,13,10
0.0,3,13,11
0.0,3,13,12
0.0,3,13,13
0.0,3,13,14
0.0,3,13,15
0.0,3,13,16
0.8,3,13,17
1.0,3,13,18
1.0,3,13,19
0.8,3,13,20
0.6000000000000001,3,13,21
0.2,3,13,22
0.0,3,13,23
0.2,3,14,0
0.0,3,14,1
0.0,3,14,2
0.0,3,14,3
0.0,3,14,4
0.0,3,14,5
0.0,3,14,6
0.0,3,14,7
0.2,3,14,8
0.0,3,14,9
0.2,3,14,10
0.0,3,14,11
0.2,3,14,12
0.0,3,14,13
1.9999999999999998,3,14,14
2.8000000000000003,3,14,15
3.2,3,14,16
2.6000000000000005,3,14,17
0.6000000000000001,3,14,18
0.0,3,14,19
0.0,3,14,20
0.0,3,14,21
0.0,3,14,22
0.0,3,14,23
0.0,3,15,0
0.0,3,15,1
1.6,3,15,2
1.2000000000000002,3,15,3
1.0,3,15,4
1.0,3,15,5
0.0,3,15,6
0.0,3,15,7
0.0,3,15,8
0.0,3,15,9
0.0,3,15,10
0.0,3,15,11
0.0,3,15,12
0.0,3,15,13
0.8,3,15,14
1.6,3,15,15
2.0,3,15,16
2.0000000000000004,3,15,17
1.2,3,15,18
0.0,3,15,19
0.0,3,15,20
0.0,3,15,21
0.0,3,15,22
0.0,3,15,23
0.0,3,16,0
0.0,3,16,1
0.0,3,16,2
0.0,3,16,3
0.0,3,16,4
0.0,3,16,5
0.0,3,16,6
0.0,3,16,7
0.0,3,16,8
0.0,3,16,9
0.0,3,16,10
0.0,3,16,11
0.0,3,16,12
0.2,3,16,13
0.0,3,16,14
0.0,3,16,15
0.0,3,16,16
0.0,3,16,17
0.0,3,16,18
0.0,3,16,19
0.0,3,16,20
0.0,3,16,21
-99,3,16,22
0.0,3,16,23
0.0,3,17,0
0.0,3,17,1
0.0,3,17,2
0.0,3,17,3
0.0,3,17,4
0.0,3,17,5
0.0,3,17,6
0.0,3,17,7
0.0,3,17,8
0.0,3,17,9
0.0,3,17,10
0.0,3,17,11
0.0,3,17,12
0.0,3,17,13
0.0,3,17,14
0.0,3,17,15
0.0,3,17,16
0.0,3,17,17
0.0,3,17,18
0.0,3,17,19
0.0,3,17,20
0.0,3,17,21
0.0,3,17,22
0.0,3,17,23
0.0,3,18,0
0.0,3,18,1
0.0,3,18,2
0.0,3,18,3
0.0,3,18,4
0.0,3,18,5
0.0,3,18,6
0.0,3,18,7
0.0,3,18,8
0.0,3,18,9
0.0,3,18,10
0.0,3,18,11
0.0,3,18,12
0.0,3,18,13
0.0,3,18,14
0.0,3,18,15
0.0,3,18,16
0.0,3,18,17
0.0,3,18,18
0.0,3,18,19
0.0,3,18,20
0.0,3,18,21
0.0,3,18,22
0.0,3,18,23
0.0,3,19,0
0.0,3,19,1
0.0,3,19,2
0.0,3,19,3
0.0,3,19,4
0.0,3,19,5
0.0,3,19,6
0.0,3,19,7
0.0,3,19,8
0.0,3,19,9
0.0,3,19,10
0.0,3,19,11
0.0,3,19,12
0.0,3,19,13
0.0,3,19,14
0.0,3,19,15
0.0,3,19,16
0.0,3,19,17
0.0,3,19,18
0.0,3,19,19
0.0,3,19,20
0.0,3,19,21
0.0,3,19,22
0.0,3,19,23
0.0,3,20,0
0.0,3,20,1
0.0,3,20,2
0.0,3,20,3
0.0,3,20,4
0.0,3,20,5
0.0,3,20,6
0.0,3,20,7
0.0,3,20,8
0.0,3,20,9
0.0,3,20,10
0.0,3,20,11
0.0,3,20,12
0.0,3,20,13
0.0,3,20,14
0.0,3,20,15
0.0,3,20,16
0.0,3,20,17
0.0,3,20,18
0.0,3,20,19
0.0,3,20,20
0.0,3,20,21
0.0,3,20,22
0.0,3,20,23
0.0,3,21,0
0.0,3,21,1
0.0,3,21,2
0.0,3,21,3
0.0,3,21,4
0.0,3,21,5
0.0,3,21,6
0.0,3,21,7
0.0,3,21,8
0.0,3,21,9
0.0,3,21,10
0.0,3,21,11
0.0,3,21,12
0.0,3,21,13
0.0,3,21,14
0.0,3,21,15
0.0,3,21,16
0.0,3,21,17
0.0,3,21,18
0.0,3,21,19
0.0,3,21,20
0.0,3,21,21
0.0,3,21,22
0.0,3,21,23
0.0,3,22,0
0.0,3,22,1
0.0,3,22,2
0.0,3,22,3
0.0,3,22,4
0.0,3,22,5
0.0,3,22,6
0.0,3,22,7
0.0,3,22,8
0.0,3,22,9
0.0,3,22,10
0.0,3,22,11
0.0,3,22,12
0.0,3,22,13
0.0,3,22,14
0.0,3,22,15
0.0,3,22,16
0.0,3,22,17
0.0,3,22,18
0.0,3,22,19
0.0,3,22,20
0.0,3,22,21
0.0,3,22,22
0.0,3,22,23
0.0,3,23,0
0.0,3,23,1
0.0,3,23,2
0.0,3,23,3
0.0,3,23,4
0.0,3,23,5
0.0,3,23,6
0.0,3,23,7
0.0,3,23,8
0.0,3,23,9
0.0,3,23,10
0.0,3,23,11
0.2,3,23,12
0.0,3,23,13
0.0,3,23,14
0.0,3,23,15
0.0,3,23,16
0.0,3,23,17
0.2,3,23,18
2.0,3,23,19
2.2,3,23,20
1.0,3,23,21
0.8,3,23,22
1.7999999999999998,3,23,23
0.6000000000000001,3,24,0
0.8,3,24,1
2.8,3,24,2
1.4,3,24,3
0.4,3,24,4
2.4,3,24,5
1.6,3,24,6
0.6000000000000001,3,24,7
0.2,3,24,8
0.0,3,24,9
0.0,3,24,10
0.0,3,24,11
0.0,3,24,12
0.0,3,24,13
0.0,3,24,14
0.0,3,24,15
0.0,3,24,16
0.0,3,24,17
0.0,3,24,18
0.0,3,24,19
0.0,3,24,20
0.0,3,24,21
0.0,3,24,22
0.0,3,24,23
0.0,3,25,0
0.2,3,25,1
0.0,3,25,2
0.0,3,25,3
0.0,3,25,4
0.0,3,25,5
0.2,3,25,6
0.0,3,25,7
0.0,3,25,8
0.2,3,25,9
0.0,3,25,10
0.0,3,25,11
0.0,3,25,12
0.0,3,25,13
0.0,3,25,14
0.0,3,25,15
0.0,3,25,16
0.0,3,25,17
0.0,3,25,18
0.0,3,25,19
0.0,3,25,20
0.0,3,25,21
0.0,3,25,22
0.0,3,25,23
0.0,3,26,0
0.2,3,26,1
0.4,3,26,2
0.2,3,26,3
1.7999999999999998,3,26,4
0.0,3,26,5
0.2,3,26,6
0.0,3,26,7
0.0,3,26,8
0.0,3,26,9
0.0,3,26,10
0.0,3,26,11
0.0,3,26,12
0.0,3,26,13
0.0,3,26,14
0.0,3,26,15
0.0,3,26,16
0.0,3,26,17
0.0,3,26,18
0.0,3,26,19
0.0,3,26,20
0.0,3,26,21
0.2,3,26,22
0.0,3,26,23
0.0,3,27,0
0.0,3,27,1
0.0,3,27,2
0.0,3,27,3
0.0,3,27,4
0.0,3,27,5
0.0,3,27,6
0.0,3,27,7
0.0,3,27,8
0.0,3,27,9
0.0,3,27,10
0.0,3,27,11
0.0,3,27,12
0.0,3,27,13
0.0,3,27,14
0.0,3,27,15
0.0,3,27,16
0.0,3,27,17
0.0,3,27,18
0.0,3,27,19
0.0,3,27,20
0.0,3,27,21
0.0,3,27,22
0.0,3,27,23
0.0,3,28,0
0.0,3,28,1
0.0,3,28,2
0.2,3,28,3
0.8,3,28,4
0.0,3,28,5
1.0,3,28,6
1.0,3,28,7
0.8,3,28,8
1.0,3,28,9
0.8,3,28,10
0.2,3,28,11
0.0,3,28,12
0.4,3,28,13
1.4,3,28,14
0.2,3,28,15
0.0,3,28,16
0.0,3,28,17
0.0,3,28,18
0.0,3,28,19
0.0,3,28,20
0.0,3,28,21
0.0,3,28,22
0.0,3,28,23
0.0,3,29,0
0.0,3,29,1
0.0,3,29,2
0.0,3,29,3
0.0,3,29,4
1.5999999999999999,3,29,5
0.8,3,29,6
0.0,3,29,7
0.4,3,29,8
0.6000000000000001,3,29,9
0.0,3,29,10
0.0,3,29,11
0.0,3,29,12
0.0,3,29,13
0.2,3,29,14
0.0,3,29,15
0.0,3,29,16
0.0,3,29,17
0.0,3,29,18
0.0,3,29,19
0.0,3,29,20
0.0,3,29,21
0.0,3,29,22
0.0,3,29,23
0.0,3,30,0
0.0,3,30,1
0.0,3,30,2
0.0,3,30,3
0.0,3,30,4
0.0,3,30,5
0.0,3,30,6
0.0,3,30,7
0.0,3,30,8
0.0,3,30,9
0.0,3,30,10
0.0,3,30,11
0.0,3,30,12
0.0,3,30,13
0.0,3,30,14
0.0,3,30,15
0.0,3,30,16
0.0,3,30,17
0.0,3,30,18
0.0,3,30,19
0.0,3,30,20
0.0,3,30,21
0.0,3,30,22
0.0,3,30,23
0.0,3,31,0
0.0,3,31,1
0.0,3,31,2
0.0,3,31,3
0.0,3,31,4
0.0,3,31,5
0.0,3,31,6
0.0,3,31,7
0.0,3,31,8
0.0,3,31,9
0.0,3,31,10
0.0,3,31,11
0.0,3,31,12
0.0,3,31,13
0.0,3,31,14
0.0,3,31,15
0.0,3,31,16
0.0,3,31,17
0.0,3,31,18
0.0,3,31,19
0.0,3,31,20
0.0,3,31,21
0.0,3,31,22
